n	expression
454	(((((0x1*0x234)-0x5)+0x6)-0x78)+0x9)
455	(((0x123+0x45)-(0x6*0x7))+0x89)
456	(((((0x1+0x234)-0x5)-0x67)+0x8)-0x9)
457	((0x123-0x4)-(0x5*(0x67-0x89)))
458	(((((0x1+0x234)-0x5)-0x67)-0x8)+0x9)
459	(((0x12*(0x3-0x45))+0x678)-0x9)
460	(((((0x1*0x23)*0x4)*0x5)-0x67)-0x89)
461	(((((0x12*0x3)*0x4)+0x5)+0x67)+0x89)
462	(((0x123-0x45)+0x67)+0x89)
463	((0x123+0x45)-(0x67*(0x8-0x9)))
464	((((0x123+0x45)+0x67)-0x8)+0x9)
465	((((0x123+0x45)-0x6)+0x78)-0x9)
466	(((((0x1+0x234)+0x5)-0x67)+0x8)-0x9)
467	(0x123-(0x4*((0x56+0x7)-0x89)))
468	((0x12*(0x34-0x56))+(0x78*0x9))
469	(((((0x1+0x234)-0x56)+0x7)-0x8)-0x9)
470	((0x123+(0x4*(0x56-0x7)))-0x89)
471	(((0x12*0x34)-(0x56*0x7))+0x89)
472	(((((0x1*0x234)-0x56)-0x7)-0x8)+0x9)
473	(((((0x1*0x234)-0x5)-0x67)+0x8)+0x9)
474	(((((0x1+0x234)-0x5)-0x67)+0x8)+0x9)
475	((((0x1+0x234)+0x5)+(0x6*0x7))-0x89)
476	((((0x12+0x3)+(0x4*0x56))+0x78)-0x9)
477	((((0x123+0x45)+0x6)+0x78)-0x9)
478	(((((0x1*0x2)+0x3)+(0x4*0x56))+0x78)+0x9)
479	((((0x1+(0x2*0x3))*0x4)*0x56)-0x789)
480	((((0x1*0x23)*0x45)-0x6)-0x789)
481	(((0x1+(0x23*0x45))-0x6)-0x789)
482	(((0x1-0x234)+0x56)+(0x7*0x89))
483	((((0x123+0x45)-0x6)+0x78)+0x9)
484	((((0x123+0x45)-0x6)-0x7)+0x89)
485	(((((0x1+0x234)-0x56)+0x7)+0x8)-0x9)
486	(0x12*(((0x34+0x56)-0x78)+0x9))
487	(((((0x1+0x234)-0x56)+0x7)-0x8)+0x9)
488	(((((0x1*0x234)-0x56)-0x7)+0x8)+0x9)
489	(((((0x1+0x234)-0x56)-0x7)+0x8)+0x9)
490	(((((0x12*0x3)-0x4)*0x5)+0x67)+0x89)
491	(((0x123+(0x4*0x56))-0x7)-0x89)
492	((((0x1*0x23)*0x45)+0x6)-0x789)
493	(((0x1+(0x23*0x45))+0x6)-0x789)
494	(((((0x1*0x23)+0x45)*0x6)+0x7)-0x89)
495	((((0x123+0x45)+0x6)+0x78)+0x9)
496	((((0x123+0x45)+0x6)-0x7)+0x89)
497	((0x123+0x45)-((0x6-0x7)*0x89))
498	((((0x123+0x45)-0x6)+0x7)+0x89)
499	((((0x1-0x2)+(0x34*0x5))+0x67)+0x89)
500	(((((0x1+0x23)+0x45)*0x6)+0x7)-0x89)
501	((((0x12-0x34)+0x56)*0x7)+0x89)
502	((((0x123-0x4)+0x56)+0x78)+0x9)
503	((((0x123-0x4)+0x56)-0x7)+0x89)
504	(((((0x12-0x34)-0x5)+0x67)-0x8)*0x9)
505	(((0x123+(0x4*0x56))+0x7)-0x89)
506	((((0x1*0x234)+0x56)-0x7)-0x89)
507	((((0x1+0x234)+0x56)-0x7)-0x89)
508	((((0x1*0x23)+(0x4*0x56))+0x78)+0x9)
509	((((0x1*0x23)+(0x4*0x56))-0x7)+0x89)
510	((((0x123+0x4)+0x56)+0x78)+0x9)
511	((((0x123+0x4)+0x56)-0x7)+0x89)
512	(((0x123*0x4)-(0x5*0x67))-0x89)
513	(((((0x1*0x23)+0x45)*0x6)-0x78)+0x9)
514	(((0x1+((0x23+0x45)*0x6))-0x78)+0x9)
515	(((((0x1*0x23)*0x4)-0x56)*0x7)+0x89)
516	((((0x1-0x2)+0x34)+(0x56*0x7))-0x89)
517	((((0x123-0x4)+0x56)+0x7)+0x89)
518	(((0x12+(0x34*0x5))+0x67)+0x89)
519	(((((0x1+0x23)+0x45)*0x6)-0x78)+0x9)
520	((((0x1*0x234)+0x56)+0x7)-0x89)
521	((((0x1*0x234)+0x56)-0x78)-0x9)
522	((((0x1+0x234)+0x56)-0x78)-0x9)
523	(0x123-(0x4*((0x56-0x7)-0x89)))
524	(((0x123+(0x4*0x56))-0x78)+0x9)
525	((((0x1*0x234)-0x5)+0x67)-0x89)
526	((((0x1+0x234)-0x5)+0x67)-0x89)
527	((((0x12*0x3)+(0x4*0x56))+0x78)+0x9)
528	((((0x1*0x234)-0x5)-0x67)+(0x8*0x9))
529	((0x12*((0x3-0x45)+0x67))-0x89)
530	((((0x123+0x4)-0x5)+0x67)+0x89)
531	((0x123-((0x4-0x5)*0x67))+0x89)
532	((((0x123-0x4)+0x5)+0x67)+0x89)
533	(((0x12+(0x3*(0x45+0x67)))+0x8)-0x9)
534	(((((0x12+0x34)-0x5)*0x6)+0x7)+0x89)
535	((((0x1*0x234)+0x5)+0x67)-0x89)
536	((((0x1+0x234)+0x5)+0x67)-0x89)
537	((0x12-((0x34-0x56)*(0x7+0x8)))+0x9)
538	((((0x1*0x234)+0x5)-0x67)+(0x8*0x9))
539	((((0x1*0x234)+0x56)-0x78)+0x9)
540	((((0x1+0x234)+0x56)-0x78)+0x9)
541	((((0x12-0x34)*0x5)+(0x6*0x78))-0x9)
542	(((((0x12-0x3)-0x4)+0x56)*0x7)-0x89)
543	(((((0x1*0x23)-0x45)+0x67)*0x8)-0x9)
544	((((0x1+0x2)*(0x34+0x56))-0x7)+0x89)
545	((((0x123*0x4)-(0x56*0x7))-0x8)-0x9)
546	((0x123-(0x4*(0x5-0x67)))-0x89)
547	(((0x1-0x234)+(0x5*0x6))+(0x78*0x9))
548	((0x1*0x23)-(((0x45-0x6)-0x78)*0x9))
549	((((0x1+0x23)*0x45)-0x6)-0x789)
550	(((((0x12+0x34)-0x5)-0x6)*0x7)+0x89)
551	(((0x123+(0x4*0x5))+0x67)+0x89)
552	((((((0x1*0x2)*0x3)*0x45)-0x6)+0x7)+0x89)
553	(((((0x1-0x2)-0x3)*0x4)*0x56)+0x789)
554	((0x123-((0x45-0x67)*0x8))-0x9)
555	((0x12*(0x34+0x56))-0x789)
556	(((((0x1+0x23)+0x45)-0x6)*0x7)-0x89)
557	((((0x1*0x234)-0x56)+0x7)+(0x8*0x9))
558	(((0x12*0x34)-(0x5*0x67))+0x89)
559	((((0x1+(0x2*0x34))*0x5)-0x67)+0x89)
560	((((0x1*0x23)+(0x45*0x6))+0x78)-0x9)
561	((((0x1+0x23)*0x45)+0x6)-0x789)
562	((0x1+(((0x23-0x45)+0x67)*0x8))+0x9)
563	((((0x12+0x34)+(0x5*0x6))*0x7)-0x89)
564	(((0x1+0x2)*(0x345-0x6))-0x789)
565	((((0x12+0x3)+(0x45*0x6))-0x7)+0x89)
566	(((0x1-0x234)-0x5)+((0x6+0x78)*0x9))
567	(((((0x12+0x3)-0x45)+0x67)+0x8)*0x9)
568	((((0x12+0x34)+(0x5*0x67))-0x8)-0x9)
569	(((((0x1+0x23)-0x45)+0x67)*0x8)+0x9)
570	(((0x1+(0x2*0x34))+(0x56*0x7))-0x89)
571	((((0x1*0x234)+0x56)-0x7)-(0x8*0x9))
572	((0x123-((0x45-0x67)*0x8))+0x9)
573	((((0x12-0x3)+(0x45*0x6))+0x7)+0x89)
574	(((0x123*0x4)-0x56)-((0x7*0x8)*0x9))
575	(((0x123+(0x45*0x6))+0x7)-0x89)
576	((((0x1+0x2)*0x345)-0x6)-0x789)
577	(((0x123*0x4)-(0x5*0x67))-(0x8*0x9))
578	((((0x1*0x23)+(0x45*0x6))+0x78)+0x9)
579	(((((0x12+0x34)+0x5)*0x6)+0x78)+0x9)
580	(((((0x12+0x34)+0x5)*0x6)-0x7)+0x89)
581	(((0x1+0x23)-(0x45*0x6))+(0x7*0x89))
582	(((0x1*0x2)*(0x345-0x6))-(0x78*0x9))
583	(((((0x12-0x34)+0x5)+0x67)*0x8)-0x9)
584	(((((0x12+0x3)-0x4)+0x56)*0x7)-0x89)
585	(0x1234-(0x5*((0x67*0x8)-0x9)))
586	((0x123+(0x4*(0x5+0x67)))-0x89)
587	(((((0x1+0x2)*0x3)*0x45)+0x67)-0x89)
588	((((0x1+0x2)*0x345)+0x6)-0x789)
589	((((0x1*0x234)-0x56)+0x78)-0x9)
590	((((0x1+0x234)-0x56)+0x78)-0x9)
591	(((((0x12+0x3)*0x4)*0x5)*0x6)-0x789)
592	((((0x1-0x23)+0x45)*(0x6+0x7))+0x89)
593	((((0x1*0x234)-0x5)-0x67)+0x89)
594	((((0x1+0x234)-0x5)-0x67)+0x89)
595	((0x123+((0x45-0x6)*0x7))-0x89)
596	((((0x1-0x2)+0x345)-0x67)-0x89)
597	((0x12*((0x3*0x4)-0x56))+0x789)
598	(((((0x12-0x3)+0x4)+0x56)*0x7)-0x89)
599	((((0x1*0x2)+0x345)-0x67)-0x89)
600	(((0x123+0x45)+0x67)+0x89)
601	((0x123+0x4)-((0x56-0x78)*0x9))
602	((((0x1*0x2)-0x34)+(0x5*0x67))+0x89)
603	((((0x1*0x234)+0x5)-0x67)+0x89)
604	((((0x1+0x234)+0x5)-0x67)+0x89)
605	((((0x1*0x23)*0x4)+(0x56*0x7))-0x89)
606	(((0x12*(0x34-0x5))-0x67)-0x89)
607	((((0x1*0x234)-0x56)+0x78)+0x9)
608	((((0x1*0x234)-0x56)-0x7)+0x89)
609	((((0x1+0x234)-0x56)-0x7)+0x89)
610	(((0x12-0x34)*0x5)-(0x6*(0x7-0x89)))
611	((((0x123+(0x4*0x56))-0x7)-0x8)-0x9)
612	((((0x12*0x3)+(0x45*0x6))+0x7)+0x89)
613	((((0x12*(0x3-0x4))+0x56)*0x7)+0x89)
614	((((0x1-0x23)-0x4)+(0x5*0x67))+0x89)
615	(((0x12+0x345)-0x67)-0x89)
616	((((0x12+0x3)*0x45)-(0x67*0x8))-0x9)
617	(((0x1+0x2)*((0x34+0x5)+0x67))+0x89)
618	(((0x12-0x34)+(0x5*0x67))+0x89)
619	(((0x12*(0x34-0x56))-0x7)*(0x8-0x9))
620	(((((0x12+0x34)+0x5)-0x6)*0x7)+0x89)
621	((((0x1+0x2)*0x34)+(0x56*0x7))-0x89)
622	((((0x1*0x234)-0x56)+0x7)+0x89)
623	((((0x1+0x234)-0x56)+0x7)+0x89)
624	(((0x1*0x234)-((0x5+0x6)*0x7))+0x89)
625	((((0x123+(0x4*0x56))+0x7)-0x8)-0x9)
626	(((((0x1*0x234)+0x56)-0x7)-0x8)-0x9)
627	(((((0x1+0x2)*0x34)-0x56)*0x7)+0x89)
628	(((0x1-0x23)+((0x45+0x6)*0x7))+0x89)
629	((((0x123+(0x4*0x56))-0x7)-0x8)+0x9)
630	((0x12*0x34)+((0x56-0x78)*0x9))
631	(((0x12+0x34)-(0x5*(0x6-0x78)))-0x9)
632	((((0x123*0x4)-(0x5*0x67))-0x8)-0x9)
633	((0x12*((0x3-0x45)-0x6))+0x789)
634	(((((0x12+0x34)-0x5)+0x6)*0x7)+0x89)
635	((((0x12-0x3)-0x45)*0x6)+(0x7*0x89))
636	(((0x1*0x234)-(0x5*(0x6+0x7)))+0x89)
637	((0x1-0x234)+(0x5*(0x67+0x89)))
638	(((0x1+0x234)+((0x5*0x6)*0x7))-0x89)
639	((((0x1+(0x2*0x34))+0x56)-0x78)*0x9)
640	(((((0x1*0x234)+0x56)+0x7)-0x8)-0x9)
641	(((((0x1+0x234)+0x56)+0x7)-0x8)-0x9)
642	(((((0x1*0x234)+0x56)-0x7)+0x8)-0x9)
643	(((((0x1+0x234)+0x56)-0x7)+0x8)-0x9)
644	(((((0x1*0x234)+0x56)-0x7)-0x8)+0x9)
645	(((((0x1*0x234)-0x5)+0x67)-0x8)-0x9)
646	(((((0x1+0x234)-0x5)+0x67)-0x8)-0x9)
647	(0x1-((0x234-(0x56*0x7))*(0x8+0x9)))
648	(((((0x12-0x3)+0x45)*0x6)+0x7)+0x89)
649	(((0x12*((0x3-0x45)+0x67))-0x8)-0x9)
650	((((0x123*0x4)-(0x5*0x67))-0x8)+0x9)
651	(((0x12+(0x3*0x4))*0x56)-0x789)
652	(((0x1-0x2)+(0x3*(0x45+0x67)))+0x89)
653	(0x1-(0x2*((0x34-(0x5*0x67))+0x89)))
654	(((((0x1*0x2)*0x3)*0x45)+0x67)+0x89)
655	(((((0x1*0x234)+0x5)+0x67)-0x8)-0x9)
656	(((((0x1*0x234)+0x56)+0x7)+0x8)-0x9)
657	(((((0x1*0x23)+0x4)-0x56)+0x78)*0x9)
658	(((((0x1*0x234)+0x56)+0x7)-0x8)+0x9)
659	(((((0x1+0x234)+0x56)+0x7)-0x8)+0x9)
660	(((((0x1*0x234)+0x56)-0x7)+0x8)+0x9)
661	(((((0x1*0x234)-0x5)+0x67)+0x8)-0x9)
662	(((((0x1+0x234)-0x5)+0x67)+0x8)-0x9)
663	(((((0x1*0x234)-0x5)+0x67)-0x8)+0x9)
664	(((((0x1*0x234)-0x5)-0x6)+0x78)-0x9)
665	(((0x123-0x4)+(0x5*0x67))-0x89)
666	(((((0x1*0x23)*0x4)*0x5)+0x67)-0x89)
667	(((0x1+((0x23*0x4)*0x5))+0x67)-0x89)
668	((((((0x1*0x2)*0x34)+0x5)+0x6)*0x7)-0x89)
669	(0x123-(((0x45-0x67)-0x8)*0x9))
670	(((((0x12+0x3)+0x45)*0x6)-0x7)+0x89)
671	((0x12+(0x3*(0x45+0x67)))+0x89)
672	(((((0x1+0x234)+0x5)+0x67)+0x8)-0x9)
673	(((0x123+0x4)+(0x5*0x67))-0x89)
674	(((((0x1*0x234)+0x5)-0x6)+0x78)-0x9)
675	(((((0x1+0x234)+0x5)-0x6)+0x78)-0x9)
676	(((0x12+0x345)-(0x6*0x7))-0x89)
677	(((((0x1+0x234)-0x5)+0x6)+0x78)-0x9)
678	((((0x1*0x234)-(0x5*0x6))+0x7)+0x89)
679	((0x123+((0x45+0x6)*0x7))-0x89)
680	(((0x12+0x345)-0x67)-(0x8*0x9))
681	((((0x1-0x2)-(0x3*0x45))*0x6)+0x789)
682	(((0x12-0x345)*(0x6-0x7))-0x89)
683	(((0x1-0x234)+0x567)-0x89)
684	(((0x123*(0x4+0x5))-0x6)-0x789)
685	(((((0x12+0x3)*0x4)-0x56)+0x7)*0x89)
686	(((((0x1*0x234)+0x5)+0x6)+0x78)-0x9)
687	(((((0x1+0x234)+0x5)+0x6)+0x78)-0x9)
688	((0x123+((0x4*0x5)*(0x6+0x7)))+0x89)
689	(((((0x1*0x2)+0x345)-0x6)-0x7)-0x89)
690	(((((0x1+0x2)+0x345)-0x6)-0x7)-0x89)
691	((((0x12*0x34)-0x5)-0x67)-0x89)
692	(((((0x1*0x234)+0x5)-0x6)+0x78)+0x9)
693	(((((0x1*0x23)-0x45)+0x67)+0x8)*0x9)
694	(((((0x1*0x234)-0x5)+0x6)+0x78)+0x9)
695	(((((0x1*0x234)-0x5)+0x6)-0x7)+0x89)
696	(((0x1*0x23)*(0x45+0x6))-0x789)
697	((0x1+(0x23*(0x45+0x6)))-0x789)
698	(((((0x1+0x234)-0x5)-0x6)+0x7)+0x89)
699	(((0x12-0x3)*(0x4-0x56))+0x789)
700	(((((0x1-0x2)+0x345)-0x6)+0x7)-0x89)
701	((((0x12*0x34)+0x5)-0x67)-0x89)
702	(((((0x1+0x2)+0x345)+0x6)-0x7)-0x89)
703	(((((0x1*0x2)+0x345)-0x6)+0x7)-0x89)
704	(((((0x1*0x2)+0x345)-0x6)-0x78)-0x9)
705	((((0x12+0x345)-0x6)-0x7)-0x89)
706	((((0x12*0x34)-0x56)-0x7)-0x89)
707	(((((0x1*0x234)+0x5)-0x6)+0x7)+0x89)
708	(((((0x1+0x234)+0x5)-0x6)+0x7)+0x89)
709	(((((0x1*0x234)-0x5)+0x6)+0x7)+0x89)
710	(((((0x1+0x234)-0x5)+0x6)+0x7)+0x89)
711	((((0x12*(0x34-0x5))-0x6)-0x78)-0x9)
712	(((((0x1-0x2)+0x345)+0x6)+0x7)-0x89)
713	(((((0x1-0x2)+0x345)+0x6)-0x78)-0x9)
714	((((0x12*0x3)-0x45)+(0x6*0x78))+0x9)
715	(((((0x1*0x2)+0x345)+0x6)+0x7)-0x89)
716	(((0x12-0x345)+0x67)*(0x8-0x9))
717	((((0x12+0x345)+0x6)-0x7)-0x89)
718	((0x12+0x345)+((0x6-0x7)*0x89))
719	((((0x12+0x345)-0x6)+0x7)-0x89)
720	((((0x12*0x34)-0x56)+0x7)-0x89)
721	((((0x12*0x34)-0x56)-0x78)-0x9)
722	(((0x12+0x34)+(0x5*0x67))+0x89)
723	(((((0x1+0x2)+0x345)-0x6)-0x78)+0x9)
724	((((0x1*0x234)+(0x5*0x6))-0x7)+0x89)
725	(((((0x12+0x3)+0x45)-0x6)*0x7)+0x89)
726	((((0x12*(0x34-0x5))-0x67)-0x8)-0x9)
727	(((0x1*0x2)*(0x345+0x6))-(0x7*0x89))
728	((0x123-((0x4-0x56)*0x7))-0x89)
729	((((0x123-0x4)-0x56)-0x78)*0x9)
730	((((0x1+0x234)+0x56)+0x7)+(0x8*0x9))
731	((((0x12+0x345)+0x6)+0x7)-0x89)
732	((((0x12+0x345)+0x6)-0x78)-0x9)
733	((((0x123-0x4)-0x5)*0x6)-(0x7*0x89))
734	((0x1*0x234)-(0x5*(0x67-0x89)))
735	((((0x12+0x345)-0x67)-0x8)-0x9)
736	(((((0x1+0x2)+0x345)-0x67)+0x8)-0x9)
737	((((0x1*0x23)-0x4)*0x56)-0x789)
738	((((0x12+0x345)-0x6)-0x78)+0x9)
739	((((0x12*0x34)-0x56)-0x78)+0x9)
740	(((0x1*0x23)-0x45)+(0x6*(0x78+0x9)))
741	(((((0x1+0x23)+0x45)*0x6)+0x78)-0x9)
742	((((0x12*(0x34-0x5))-0x67)+0x8)-0x9)
743	(((0x123*((0x4+0x5)-0x6))+0x7)-0x89)
744	((0x123+(0x4*(0x56-0x7)))+0x89)
745	(((((0x1+0x23)+0x4)+0x56)*0x7)-0x89)
746	(((0x123+(0x4*0x56))+0x78)-0x9)
747	(((0x12*(0x3-0x45))+0x6)+0x789)
748	(((0x1-0x234)+0x567)-(0x8*0x9))
749	((((0x1+0x234)+0x5)+(0x6*0x7))+0x89)
750	((((0x1*0x23)*0x45)-0x678)-0x9)
751	((((0x12+0x345)-0x67)+0x8)-0x9)
752	(((0x123-0x4)+(0x56*0x7))-0x89)
753	((((0x12+0x345)-0x67)-0x8)+0x9)
754	(((((0x1*0x23)+0x45)*0x6)-0x7)+0x89)
755	(((((0x12-0x3)-0x4)-0x5)*0x67)+0x89)
756	(((((0x12*0x3)-0x4)-0x56)+0x78)*0x9)
757	(((0x1*0x2)*((0x3*0x45)+0x67))+0x89)
758	((((0x12-0x3)+0x4)+(0x56*0x7))+0x89)
759	(((((0x1+0x23)+0x45)*0x6)+0x78)+0x9)
760	(((0x12+0x345)+(0x6*0x7))-0x89)
761	((((0x1*0x234)+0x56)+0x78)-0x9)
762	((((0x1+0x234)+0x56)+0x78)-0x9)
763	(0x123-(0x4*(((0x5+0x6)-0x78)-0x9)))
764	(((0x123+(0x4*0x56))+0x78)+0x9)
765	(((0x123*0x4)*(0x5-0x6))+0x789)
766	((0x12*0x34)+(0x5*(0x67-0x89)))
767	(((((0x12-0x3)+0x45)+0x6)*0x7)+0x89)
768	((((0x1*0x23)*0x45)-0x678)+0x9)
769	((((0x12+0x345)-0x67)+0x8)+0x9)
770	((((0x1*0x23)-0x4)+(0x56*0x7))+0x89)
771	(((0x1+0x23)*(0x45+0x6))-0x789)
772	(((0x1+0x23)-(0x4*0x56))+(0x78*0x9))
773	(((((0x12*0x3)*0x4)-0x56)*0x7)-0x89)
774	(((((0x1+0x23)+0x45)*0x6)+0x7)+0x89)
775	(((0x12-0x3)+(0x45*(0x6+0x7)))-0x89)
776	((((0x12*0x34)-(0x5*0x6))+0x7)-0x89)
777	((((0x12*0x34)-(0x5*0x6))-0x78)-0x9)
778	((((0x1*0x23)+0x4)+(0x56*0x7))+0x89)
779	((((0x1*0x234)+0x56)+0x78)+0x9)
780	((((0x1*0x234)+0x56)-0x7)+0x89)
781	((((0x1+0x234)+0x56)-0x7)+0x89)
782	((((0x1+0x23)-0x45)+(0x67*0x8))-0x9)
783	(((((0x12-0x34)-0x5)+0x6)+0x78)*0x9)
784	((0x123+((0x4+0x56)*0x7))-0x89)
785	(((0x1-0x23)-0x456)+0x789)
786	(((0x12*(0x34+0x5))-0x67)-0x89)
787	((0x1-0x234)+(((0x5*0x6)+0x78)*0x9))
788	(((0x12*((0x34+0x5)-0x6))+0x7)-0x89)
789	(((((0x1-0x23)-0x4)*0x5)*0x6)+0x789)
790	(0x1234-((0x5*0x6)*(0x78+0x9)))
791	(((((0x12*0x34)+0x5)-0x6)-0x7)-0x89)
792	(0x12+(((0x34-0x56)+0x78)*0x9))
793	(((((0x12*0x34)-0x5)+0x6)-0x7)-0x89)
794	((((0x1*0x234)+0x56)+0x7)+0x89)
795	((((0x1+0x234)+0x56)+0x7)+0x89)
796	(((((0x12*0x34)-0x5)-0x6)-0x78)-0x9)
797	((((0x12*0x3)+0x4)+(0x56*0x7))+0x89)
798	((0x12+0x3)*((0x45-0x67)+(0x8*0x9)))
799	((((0x1*0x234)-0x5)+0x67)+0x89)
800	((((0x1+0x234)-0x5)+0x67)+0x89)
801	((((0x123+0x4)-0x56)-0x78)*0x9)
802	((((0x1-0x2)+0x345)+0x67)-0x89)
803	((((0x1-0x234)+0x567)-0x8)-0x9)
804	(0x123-(((0x45-0x6)-0x78)*0x9))
805	((((0x1*0x2)+0x345)+0x67)-0x89)
806	((((0x1+0x2)+0x345)+0x67)-0x89)
807	(((((0x12*0x34)-0x5)+0x6)+0x7)-0x89)
808	(((((0x12*0x34)-0x5)+0x6)-0x78)-0x9)
809	((((0x1*0x234)+0x5)+0x67)+0x89)
810	((((0x1+0x234)+0x5)+0x67)+0x89)
811	(((((0x12*0x34)-0x5)-0x67)-0x8)-0x9)
812	((((0x1*0x2)-0x345)+0x678)-0x9)
813	((((0x1+0x2)-0x345)+0x678)-0x9)
814	(((0x1-(0x2*0x3))-0x456)+0x789)
815	((((0x1-0x2)-0x3)-0x456)+0x789)
816	((((0x1-0x2)*0x3)-0x456)+0x789)
817	(((((0x12*0x34)+0x5)+0x6)+0x7)-0x89)
818	((((0x1*0x2)-0x3)-0x456)+0x789)
819	((((0x1*0x2)-0x3)*0x456)+0x789)
820	((0x1+((0x2-0x3)*0x456))+0x789)
821	(((0x12+0x345)+0x67)-0x89)
822	(((((0x1*0x2)*0x34)+0x5)-0x67)*0x89)
823	((((0x1+0x23)-0x4)*0x56)-0x789)
824	((((0x1*0x2)+0x3)-0x456)+0x789)
825	((((0x1*0x2)*0x3)-0x456)+0x789)
826	(((0x1+(0x2*0x3))-0x456)+0x789)
827	((((0x1-0x2)-0x345)+0x678)+0x9)
828	(((0x12-0x345)+0x678)-0x9)
829	(((((0x12*0x34)-0x5)-0x67)-0x8)+0x9)
830	((((0x1*0x2)-0x345)+0x678)+0x9)
831	((((0x1+0x2)-0x345)+0x678)+0x9)
832	((((0x12-0x345)-0x6)-0x7)*(0x8-0x9))
833	((((0x1*0x23)+0x45)+(0x6*0x78))+0x9)
834	(((0x12-0x3)-0x456)+0x789)
835	(((0x123+(0x45*0x6))-0x7)+0x89)
836	((0x123-(0x45*0x6))+(0x7*0x89))
837	((((0x1+0x23)*0x45)-0x678)+0x9)
838	((((0x12+0x34)+0x5)*(0x6+0x7))-0x89)
839	(((0x12-0x34)-0x56)+(0x7*0x89))
840	(((0x12+0x3)-0x456)+0x789)
841	(((((0x12+0x345)-0x6)-0x7)+0x8)-0x9)
842	(((((0x12*0x34)-0x56)-0x7)+0x8)-0x9)
843	(((((0x1*0x2)+0x34)+0x56)*0x7)-0x89)
844	(((((0x12*0x34)-0x56)-0x7)-0x8)+0x9)
845	(((((0x12*0x34)-0x5)-0x67)+0x8)+0x9)
846	(((0x12-0x345)+0x678)+0x9)
847	((0x12+((0x34+0x56)*0x7))-0x89)
848	(((0x12-0x3)+(0x4*(0x56+0x78)))+0x9)
849	(((0x123+(0x45*0x6))+0x7)+0x89)
850	((0x12-0x34)*((0x56-0x78)+0x9))
851	(((((0x12+0x345)+0x6)+0x7)-0x8)-0x9)
852	((((0x12*0x3)+0x45)+(0x6*0x78))+0x9)
853	(((((0x12+0x345)+0x6)-0x7)+0x8)-0x9)
854	(((0x1*0x23)-0x456)+0x789)
855	(((0x1+0x23)-0x456)+0x789)
856	(((((0x12*0x34)-0x56)+0x7)+0x8)-0x9)
857	(((((0x12+0x345)-0x6)+0x7)-0x8)+0x9)
858	((0x123*0x4)+((0x56-0x78)*0x9))
859	(((0x1-0x23)*(0x4-0x56))-0x789)
860	((0x123+(0x4*(0x5+0x67)))+0x89)
861	(((((0x1+0x2)*0x3)*0x45)+0x67)+0x89)
862	((((0x1-0x23)-0x45)+0x6)+(0x7*0x89))
863	(((0x1*0x2)*((0x34*0x5)+0x67))+0x89)
864	((((0x1+0x2)*0x345)-0x678)+0x9)
865	(((0x12*(0x3+0x4))+(0x56*0x7))+0x89)
866	(((0x123-((0x4-0x56)*0x7))-0x8)+0x9)
867	(((((0x12*0x3)+0x45)*0x6)+0x78)+0x9)
868	(((((0x12*0x3)+0x45)*0x6)-0x7)+0x89)
869	((0x123+((0x45-0x6)*0x7))+0x89)
870	((((0x1-0x2)+0x345)-0x67)+0x89)
871	((0x1+0x234)-((0x56-0x78)*0x9))
872	(((((0x12-0x3)+0x4)+0x56)*0x7)+0x89)
873	(((0x12*0x3)-0x456)+0x789)
874	((((0x1+0x2)+0x345)-0x67)+0x89)
875	(((0x1-0x23)*((0x45-0x67)+0x8))-0x9)
876	((((0x1*0x23)-0x45)*0x6)+(0x78*0x9))
877	(((0x12*(0x34-0x5))+0x67)-(0x8*0x9))
878	((((0x12*0x34)+0x56)-0x7)-0x89)
879	((((0x1*0x23)*0x4)+(0x56*0x7))+0x89)
880	(((0x12*(0x34-0x5))-0x67)+0x89)
881	((((0x12+0x34)*(0x5+0x6))+0x78)-0x9)
882	(((((0x12*0x3)+0x45)*0x6)+0x7)+0x89)
883	((((0x1+0x23)*0x4)+(0x56*0x7))+0x89)
884	((((0x12-0x3)-0x4)-0x56)+(0x7*0x89))
885	((((0x1*0x234)*0x5)-0x6)-0x789)
886	(((0x1+(0x234*0x5))-0x6)-0x789)
887	(((0x12*0x3)+(0x4*(0x56+0x78)))+0x9)
888	((0x123-0x45)+(0x6*(0x78-0x9)))
889	(((0x12+0x345)-0x67)+0x89)
890	((((0x1+0x234)*0x5)-0x6)-0x789)
891	(((((0x12*0x3)-0x45)-0x6)+0x78)*0x9)
892	((((0x12*0x34)+0x56)+0x7)-0x89)
893	((((0x12*0x34)+0x56)-0x78)-0x9)
894	(((0x1*0x2)*0x345)+(0x6*(0x7-0x89)))
895	((((0x1*0x2)*0x3)*(0x45+0x67))-0x89)
896	((((0x12+0x345)+(0x6*0x7))+0x8)-0x9)
897	((((0x1*0x234)*0x5)+0x6)-0x789)
898	(((0x1+(0x234*0x5))+0x6)-0x789)
899	(((((0x12-0x3)*0x45)-0x6)+0x7)-0x89)
900	(((((0x12-0x3)*0x45)-0x6)-0x78)-0x9)
901	((0x1+(0x2*0x345))-(0x6*(0x78+0x9)))
902	((((0x1+0x234)*0x5)+0x6)-0x789)
903	((((0x12*(0x34+0x5))+0x6)-0x78)-0x9)
904	((((0x1*0x23)-0x4)-0x56)+(0x7*0x89))
905	((((0x1+0x23)-0x4)-0x56)+(0x7*0x89))
906	((0x123-(0x4*0x56))+(0x7*0x89))
907	((((0x12*0x34)+0x5)+0x67)-0x89)
